NAME,Revenue_2015,Revenue_2016,Revenue_2017,Revenue_2018,Revenue_2019,Employees_2017,Employees_2018,Employees_2019,Employees_2020,Revenue_2020
ISHZ,27765425.0,29075101.0,29766216.0,33224979.0,33047613.0,54.66507999621623,56.0,58.0,57.0,34179811.257879496
SZAI,21932648.0,25257339.0,27173621.0,30922166.0,33012005.0,35.71578438295536,28.4718107783886,24.798364617070327,17.0,35280066.462527335
SUAH,6957303.0,9528821.0,14952000.0,21571000.0,32789000.0,35.71578438295536,28.4718107783886,24.798364617070327,17.0,38157074.14317499
OZTE,21785529.0,23828672.0,24570645.0,26972207.0,32689706.0,95.0,80.0,75.0,77.0,35696114.191052526
YJAJ,31042794.0,27259374.0,30624914.0,33343550.0,32619468.0,306.0,311.0,325.0,335.0,35221095.00347367
DRMX,8442469.0,8295479.0,7963347.0,9280351.0,32575918.0,1955.0,2006.0,2074.0,2021.3775464024686,39116211.9285236
DIEK,4277044.0,13885361.0,21341114.0,31872765.0,39246602.182410344,222.0,239.0,241.0,258.0,43549896.30353813
JEXN,24591753.0,26113727.0,27083479.0,30131529.0,32365786.0,33.11596168628642,24.24713541524818,18.0,9.689550624575704,34387132.733747184
TTSL,25405526.0,26975797.0,28265676.0,31354936.0,34484897.00547474,124.0,122.0,123.0,115.8950908203378,36965438.478817716
HFKO,14313928.0,17011610.0,22317017.0,28020873.0,31527272.0,33.11596168628642,24.24713541524818,18.0,9.689550624575704,35177446.598489836
UMTY,35964411.0,24218988.0,25866951.0,22155547.0,30845057.0,107.15212329133225,120.0,127.0,135.0,37259147.46498379
RFUT,6847469.0,9454599.0,14899814.0,21990067.0,31159972.0,118.91993855201665,158.0,203.0,223.0,35689644.31598543
AJYM,6847469.0,9454599.0,14899814.0,21990067.0,31159972.0,89.0,126.0,153.0,167.0,35709440.93520531
YQTH,19208305.0,21493798.0,21841217.0,24896572.0,31141957.0,208.12672796232172,264.0,308.0,345.0,33643356.139015384
OPDZ,6059808.0,6029437.0,10950437.0,21182580.0,30974238.0,36.96068808948835,55.0,67.0,83.0,34236921.538430825
QTBE,775768.0,27936255.0,32224642.0,25335511.0,30609625.0,51.0,52.0,53.0,51.94245137318504,38808044.31267458
CMRV,16224933.0,18702507.0,18490084.0,26023282.0,30043167.0,111.88443631411276,124.0,145.0,144.0,30016511.67868961
JLPN,25257110.0,29885562.0,30211896.0,26446082.0,30021267.0,172.0,167.0,179.0,164.29378773689385,34403213.78215675
ZHPB,18804877.0,22200356.0,26825133.0,29100282.0,30015283.0,232.22281067061303,254.0,256.0,271.0,33758851.68533603
KQRU,25385170.0,27838994.0,29281222.0,29448104.0,32153310.78685052,3.7113413535711635,1.9045446305098706,4.0,1.8665129988982128,35620348.785644814
ZIGD,27264657.0,27779070.0,30106774.0,29296738.0,30331133.022171304,379.09572695740087,407.0,442.0,438.0,33973668.52253845
FPQU,27051270.0,26811910.0,27890318.0,29178370.59164458,30788096.053397454,259.6048506128719,292.74309401122997,320.0,334.00870636861305,33172082.6001507
ZXVY,13071351.0,25115383.0,25588968.0,25501377.0,29749980.0,117.0,134.0,129.0,151.0,32991507.42495546
WMXH,16631000.0,19229000.0,21889000.0,25643000.0,29685000.0,36.0,42.0,45.0,46.0,32653724.24263092
OQRJ,27873798.0,24632299.0,28884236.0,29918191.0,29580498.0,42.0,42.0,47.0,48.0,33328838.45213604
SFAF,30284720.0,31643984.0,25804858.0,28879608.0,34345570.3133474,162.0,181.0,203.0,209.2081987800092,33510403.301653363
JQAJ,20417140.0,22433272.0,30720642.0,35273442.0,29424705.0,34.12958811903233,31.915555434406258,32.70359769211746,29.0,32659872.679633867
QXUS,12372392.0,8608689.0,18578956.0,22752941.0,19594981.356923964,163.4634488681012,188.0,218.0,225.0,23959628.169304818
WSNE,12845037.47312271,10260942.0,12697540.0,28014021.0,31439835.92031525,50.54096687737618,51.0,55.0,52.0,29890555.152421024
IIHV,11034573.0,16050883.0,20514809.0,27774566.0,32594370.170645695,79.0,102.0,124.0,146.0,35543237.980354756
HHTL,25994303.0,26272142.0,31313150.0,30361042.0,28304418.0,124.10925253624362,136.0,148.0,151.0,32689474.93541706
CQEP,20337554.113074888,20632563.0,24805365.0,26950163.0,27440448.0,70.0,82.0,71.0,81.0,30809782.98356409
HFGP,14647975.0,16467484.0,18430758.0,21356550.0,27438833.0,436.2907909553661,503.0,577.0,598.0,30535122.43003877
UHOZ,23444934.0,25096224.0,25509124.0,25200901.0,26925864.0,35.21629171005178,25.8430347570152,19.0,10.248339026409818,29482572.765159816
VJQD,27277916.0,21328252.0,22684991.0,26312016.0,25091200.73414927,55.46948466661162,69.0,83.0,91.0,25818982.31104363
BSJP,19760148.0,28201534.0,27014333.0,26295710.0,32912816.917163625,61.7937252036829,55.0,50.0,42.0,36292662.06779729
CILU,14264367.0,18578071.0,24016332.0,27007855.0,26747688.0,78.15936152589764,69.0,55.0,48.0,30272123.680068605
UNES,26367755.0,24435106.0,25039649.0,26115591.151527803,26736986.716967512,115.46235395905273,133.0,159.0,162.0,28538403.805282507
DYDP,109202583.0,96603615.0,16191860.0,68894668.0,26664130.0,131.7451944941444,147.0,166.0,169.0,-45563124.59751484
PYTU,29107459.0,28136230.0,25621867.0,25320294.0,26612051.0,87.0,88.0,97.0,92.44685251216063,27424426.386841528
TNVB,6668331.0,12286094.0,17325809.0,17478251.0,26557349.0,74.55649029498323,83.0,94.0,96.0,33242294.620639723
ZQVM,46715126.0,48224014.0,41870029.0,18928648.0,27006466.0,304.0,256.0,166.0,149.0,35925959.97734098
BDJW,14975798.0,16008671.0,17897550.0,27182966.0,26514221.0,193.7197168430868,211.0,230.0,232.0,25574281.98952057
KNSK,10419601.0,10531132.0,11399431.0,14363845.0,22833075.0,135.0,173.0,247.0,259.9969864829252,25790256.101996228
VPHT,23368910.0,29344534.0,30040607.0,26154144.0,26240806.0,36.14097682298855,35.0,35.0,33.0,29837260.73186828
WHMH,14025849.0,18126433.0,19708813.0,20861609.0,25771310.0,62.0,70.0,84.0,86.0099784049574,29123165.733078845
LXIN,72864.0,1831367.0,8869142.0,22291777.0,25437551.0,57.26475479178414,72.0,103.0,103.0,26681639.79208958
BERS,6845980.0,10286346.0,12320518.0,16591661.0,24949959.0,18.413651519928784,13.075840022879023,11.0,5.7780318117369625,28225624.39826716
PVRA,19371000.0,20899000.0,23973000.0,25921000.0,24906000.0,206.0,225.0,148.0,181.0,27204244.491004758
MWUC,7008720.0,10486871.0,13909762.0,18766219.0,24794969.0,161.03080495844532,152.0,162.0,137.0,27965961.085447878
PVIC,20553833.0,28574356.0,26517252.0,17683385.0,24179921.0,25.863038236258305,29.0,31.0,34.0,29632491.06722965
YKYF,6866366.0,10327895.0,14940079.0,23638675.0,27700486.742790725,299.7829371330073,313.2237493868781,323.0,319.0,29675475.00410271
LLEE,28530074.0,24847253.0,21723775.0,23419726.0,24626820.0,136.0,138.0,127.0,123.0,24220966.791405044
THIZ,17391193.0,22400187.0,22281626.0,22689297.0,23573273.0,35.9801504269426,27.897853335719034,23.480825771229156,15.0,25180328.940406352
OTMH,9158575.0,18626777.0,17633926.0,25136204.0,23481835.0,40.0,46.0,54.0,57.0,21299281.392528877
LTBH,18361077.0,24151408.0,26793641.0,28877277.0,24056302.0,43.61761180511329,32.226632124083295,23.0,12.483492633746245,25129957.609929785
YGTQ,15202378.0,19243752.0,17470958.0,21383180.0,23390790.0,37.69852971285922,24.167129958366562,14.916823273261423,2.0,23063118.09407648
CIEL,14719176.0,16100917.0,18798690.0,22581645.0,24085881.0,61.0,74.0,83.0,96.0,26109048.85917096
LJKN,20003503.0,14201525.0,11758017.0,28082744.0,23288988.0,63.389289599551915,69.0,80.0,79.0,16207528.73802006
NNGC,10495685.0,10212072.0,20549935.0,22330164.0,23138139.0,4115.891582117446,4249.0,4318.0,4213.0,28374213.228688683
QMMP,22677873.0,24647264.0,21556968.0,23079034.0,23017854.0,35.695645576068294,36.0,34.0,35.0,22321871.30897272
FCAY,9767000.0,13915000.0,15996000.0,18590000.0,22753000.0,261.1717730128199,172.0,198.0,55.0,25496126.685838073
YOYN,14638636.0,19361326.0,16499840.0,29103363.0,23033218.0,31.423309130269228,33.0,29.0,33.0,16802996.72729166
XGMN,14290523.0,19888131.0,18108450.0,17238917.0,23285263.0,62.846517235447415,68.0,69.0,73.0,25727515.475858636
MFHZ,13646185.0,12061521.0,10600878.0,17087909.29420454,22339903.0,103.61387679008092,127.23777069803663,147.0,162.0,21915648.723264128
DPLO,19352730.0,26055511.0,27655907.0,28948607.0,22055466.0,78.0,86.0,85.0,89.9188001898273,22206414.19033303
ARRG,9446513.0,12574411.0,20371029.0,27936892.387793913,30579922.919307098,131.0,157.0,178.0,192.4762100740166,34550941.216104835
NYZD,5273688.0,7098826.0,8004522.0,14532428.0,21747308.0,61.0,92.0,131.0,143.0,23057376.36821869
DMMY,15497695.0,18254330.0,19893272.0,22687259.0,21681860.0,45.853951303392215,53.0,64.0,66.0,22754013.895818297
TURU,11236465.0,13016471.0,13241656.0,18328507.0,21563755.0,542.0,687.0,774.0,808.0,21803229.43385043
UEFY,13778004.0,15293346.0,16095256.0,20751252.0,23896626.74350401,98.0,116.0,127.0,133.0,24952231.26719609
VWJN,-8267370.460915677,236325.0,1416912.0,7989552.0,21488643.0,0.0,45.0,95.0,144.0,24490866.388306867
YDVV,11525917.0,13706118.0,16465499.0,21050617.0,23855281.572889406,172.0,182.0,223.0,259.0,25866809.531373415
LEJB,7238739.0,10997714.0,13006996.0,19375141.0,21343990.0,52.85037997257399,56.0,57.0,59.0,22006244.5883919
HPUP,3734373.0,7905905.0,13272833.0,20767489.0,24490597.127714533,92.57362640444516,105.55762855860273,118.0,124.0,27137301.839189723
EMMM,12677887.0,15145693.0,18257885.0,19650677.0,21135329.0,44.0,48.0,52.0,54.0,24130233.167646173
NIPZ,16504887.0,16725547.0,18773898.0,19310439.0,21122083.0,120.0,129.0,136.0,137.0,23912982.087966092
DRWP,5523033.0,7670097.0,12711441.0,20127413.0,22781824.525023777,43.61761180511329,32.226632124083295,23.0,12.483492633746245,24961087.551806312
UKYL,12795682.0,14313587.0,19515133.0,20053434.0,20489269.098634094,303.41555550187695,341.0,347.0,376.0,24526141.57903994
CRED,14890522.0,22909138.0,23641014.0,20034819.0,24642023.425516963,54.0,50.0,37.0,34.41109917826624,29198506.834732365
DYUW,10218476.0,10927346.0,19360332.0,20429519.0,20378086.0,95.37259938959515,117.0,124.0,144.0,25922178.43933333
ETEI,14149744.0,16978780.0,18634744.0,20792564.0,20876008.0,5.811671377336539,3.5004439722768934,5.0,2.4253014007323195,22447687.869521406
GQXV,15576614.0,16470033.0,15991455.0,17228672.0,20252931.0,65.45031533338063,74.0,88.0,89.0,21684741.551286448
LLOS,14227865.0,22471977.0,26168566.0,28672325.0,20233352.0,62.0,69.0,72.0,71.0,20588190.801983505
INAV,24026000.0,18018000.0,18169000.0,25777000.0,20048000.0,138.81393584927983,128.0,120.0,104.0,17223696.03571385
MCUJ,12423131.0,15064466.0,21224010.0,18181488.0,20035618.0,204.0,213.0,196.0,191.0,26330714.714085545
USOX,19135547.0,18001540.0,18747716.0,20026073.13400797,20785197.805122685,251.0,249.0,179.0,148.0,22306155.326169055
AWXP,19297107.0,19100372.0,19702730.0,21634948.0,20332348.0,127.0,134.0,126.0,134.0,20994262.45696509
AISS,59327279.0,48456307.0,36454651.0,25786573.0,19721877.0,184.76571570436712,156.13713278590487,138.0,102.0,17058687.244600963
UUBB,9503146.0,10078970.0,13165136.0,19268158.0,21363337.88293958,44.59939189114155,56.0,68.0,75.0,22735979.724935144
EDNP,8119730.0,12177301.0,15496272.0,19463422.0,22873016.45267318,18.255686745910182,27.0,41.0,45.0,25593912.81655302
ZNDC,29767254.0,28073383.0,22140391.0,18575017.0,19142667.0,1.2989928703967157,0.0,2.0,0.7144740364733928,18773316.218365125
VTTP,10973107.0,14515938.0,17151034.0,18701608.0,21397988.55845141,123.70285893931579,111.0,111.0,89.0,24380341.771821707
DPIA,6384330.0,9377724.0,14065222.0,15690769.0,19044438.0,89.0,119.0,162.0,202.0,23109462.765097488
ZHQP,20788000.0,20011000.0,19329000.0,19401000.0,19040000.0,16.313321496163397,11.479940681111996,10.0,5.219243409902862,19914610.641739503
EZMC,14759504.0,14296746.0,14563408.0,18574506.0,20526076.65602663,132.0,127.0,134.0,138.0,21050725.641347498
XHMQ,12812209.0,15104933.0,16698433.0,18505353.0,20936703.77148976,140.0,154.0,156.0,163.21123013613894,23140639.881489567
PKDV,8597925.0,20310412.0,23706003.0,18377782.0,23550836.781488433,116.0,130.0,135.0,133.0,30245447.97534721
OUCR,10390327.0,12532859.0,14486318.0,16591260.0,18600975.0,10.65175836535763,20.0,29.0,37.0,20701465.871058755
PDSI,9008734.0,11081944.0,15267022.0,18189749.0,19835332.74930132,65.16439070715852,90.0,122.0,134.0,22780381.950016305
UCMX,11053368.0,11593606.0,11392197.0,14937243.0,18241879.0,1020.0,99.0,95.0,0.0,18952034.35684955
IHVS,17637574.0,18168291.0,18564235.0,17134997.0,18449114.0,305.97157523447447,316.4178766024084,324.0,317.0,20748635.07919357
VRLT,7655526.0,13595411.0,13356693.0,10248884.0,18259943.0,187.0,190.0,179.0,176.79776239672594,22561548.142758444
GQGV,26359807.0,20218769.0,16881986.0,20474390.0,18241284.0,1.2763636637288744,0.15415793589792992,3.0,1.4735260716949563,15845755.845855972
AMBD,12864041.0,14543741.0,17057848.0,19782018.472091682,21842324.229434583,243.82161124725585,297.0,358.0,380.0,24080813.392270613
JEXP,16863134.0,16770361.0,17239857.0,19885463.0,18667074.0,22.61431156745953,16.267638706413067,13.0,6.8956086154051786,18965743.115622677
YJJL,7372681.0,10029922.0,13003553.0,19056449.0,18504433.0,31.0,53.0,95.0,99.0,19009147.172489006
DBZI,6201842.0,10005934.0,13530692.0,19650056.0,17990799.0,154.72319354956485,183.0,192.0,216.0,18423044.60090346
QYVD,13681049.0,15314862.0,17104225.0,17836191.0,17987913.0,150.0,134.0,125.0,132.0,19982127.26781757
CWDO,19158026.0,18231617.0,18890557.0,17668983.0,17904094.0,65.1733375044588,65.0,66.0,63.0,20058499.871520814
WKVA,17612213.0,17504918.0,17983810.0,17395731.0,18202452.557858847,106.0,104.0,87.0,62.0,20181337.451751966
FDWE,445945.0,3408440.0,7143414.0,16276976.0,17655127.0,80.81135483510943,128.0,185.0,211.0,17815815.48610749
SIWM,18902500.0,17485042.0,16817624.0,17287451.0,18048282.08272767,175.0,167.0,172.0,196.0,18941759.66205254
SUSH,11609544.0,14369221.0,14251606.0,18392298.0,17574395.0,108.0,129.0,143.0,150.0,16984991.259826783
FGKE,16523586.0,18237659.0,15514255.0,16829032.0,20286624.854661483,51.447693954641494,46.54071286203997,47.0,39.0,20600106.792940818
NMQG,11244229.0,14333926.0,16766179.0,17090049.0,19202089.08467183,149.52892015167325,163.0,176.0,179.0,22237804.33013125
IUXC,10731036.0,12703593.0,14266793.0,15311683.0,17413053.0,83.0,86.0,92.0,90.0,19639542.571985185
DVGB,13125057.0,15786875.0,18797377.0,19887722.0,17281086.0,108.0,118.0,116.0,121.75645026892262,19077685.438590158
QXUJ,10260707.0,14378823.0,17287020.0,17267200.0,19701328.367964163,435.2467119984242,534.0,713.0,717.0,23041389.831920672
SZFC,8758448.0,10149222.0,11144406.0,13816878.0,17093349.0,52.0,58.0,72.0,77.0,18683332.551160328
FTFP,11551000.0,12129516.0,12777357.0,15515903.0,17020737.0,12.112661448632664,8.288141997577961,8.0,4.101666606234643,17975667.679752342
OCSL,7023916.0,8264972.0,10497947.0,16694345.0,19364237.835338585,78.59574597551759,93.0,112.0,117.0,20260572.430331532
WERV,9582399.0,9548362.0,11544475.0,14634014.0,16939331.0,119.0,127.0,137.0,137.4834430334778,18642764.60336451
EFUK,16566797.0,17709090.0,16080496.0,14907373.827479646,16897032.814741388,39.867117794887534,42.0,51.0,48.0,18183347.62423647
SAVF,13679503.0,13597924.0,16371740.0,17232126.0,17297835.0,48.0,59.0,63.0,61.0,19744092.060711548
WJAT,14348188.0,14631210.0,15686148.0,17292030.0,16862204.0,145.0610402054625,151.0,156.0,154.0,17916387.383196484
MBVZ,9699674.0,11768221.0,17233054.0,16923208.0,16735544.0,180.41071735135984,197.0,196.0,209.0,20933687.414349556
RLVL,4588543.0,8206685.0,6403479.0,8247999.0,16733602.0,80.63094308554594,79.0,75.0,72.0,18403766.228679217
FWFU,4851473.0,7370103.0,10194274.0,12810697.0,16665751.0,137.0500569619389,114.0,112.0,77.0,19390425.765734475
IYON,11102001.0,15711730.0,15579849.0,15496436.912191905,19200720.771438625,35.45141833896822,29.04576822105822,26.11590346291152,19.0,21454030.673310764
XDJN,13794376.0,15859178.0,11767641.0,14098770.0,16984332.0,128.997335298144,123.0,120.0,108.0,15829187.238998545
AOGH,10571482.0,12542728.0,15687828.0,19019912.86428722,21135247.66125094,50.30247508699526,64.26230047885527,78.0,87.0,23567233.148968942
BZOH,10245986.0,11561428.0,12949772.0,14917882.0,16495122.0,81.74846246457672,95.0,102.0,112.0,18092112.991786823
SZDZ,17755698.0,16404991.0,16143093.0,16451387.0,17017478.126950882,61.0,63.0,58.0,59.0,18135502.178537987
FZIN,14475177.0,14573713.0,14820514.0,23991096.0,16798674.0,110.94575345424984,120.0,134.0,133.0,12888498.404756427
VDXC,6598869.0,9026248.0,9677475.0,9251372.0,16371392.0,83.97784161640385,90.0,89.0,94.0,19854432.980317496
IHEZ,11016720.0,12024978.0,13879944.0,16120542.0,16343032.0,14.212991472398038,9.884041339344982,9.0,4.660455008068751,17781285.166505437
PZLV,10560102.0,12246240.0,13950269.0,14965794.0,16751902.0,112.0,120.0,123.0,127.0,18938077.94757698
VJWU,8158663.790865187,9832826.0,11309895.0,13099103.0,16283312.0,74.0,80.0,76.0,79.90800645740902,18397953.226371057
YREF,770669.0,881574.0,2047562.0,3465413.0,16266605.0,178.97529869528523,183.0,198.0,186.0,20722381.256135467
FXYV,16291082.0,17701784.0,16456608.0,15443356.0,16250954.0,197.0,204.0,194.0,203.0,17299524.79566942
KBUK,9700546.0,11786687.0,11405427.0,15942513.0,16121654.0,28.91530163875565,21.05533673171413,16.0,8.571973820907502,15462112.062454468
FSCG,2141310.0,3623397.0,7291479.0,15753450.0,18584366.939400893,798.2064554446466,1187.0,1682.0,1863.0,18790572.565461077
ETJA,14631215.0,15231253.0,16108513.0,13985055.0,15886863.0,28.91530163875565,21.05533673171413,16.0,8.571973820907502,18825791.762602556
BXKI,10326414.0,17767191.0,7792889.0,8513377.0,15863331.0,37.16979762488486,25.31504484370577,17.551900964943798,6.0,13215967.141066734
ITYQ,9103538.0,11340863.0,10659773.0,12812007.0,15935345.0,148.0,164.0,192.0,194.51612798042123,16669068.513120333
YYCQ,8566495.0,9126616.0,10273032.0,13868020.0,16143754.0,119.0,137.0,148.0,182.0,17130893.269357964
EELJ,16998138.0,18256297.0,13467560.0,15190622.0,19165109.606126614,101.16252793907519,119.0,131.0,143.0,18237821.81056224
FYID,8527205.0,9498609.0,11871097.0,15185334.0,15431604.0,99.0,111.0,103.0,94.0,16673209.433978235
YHUJ,2466440.0,9628049.0,11095205.0,12653207.0,15410260.0,29.0,29.0,36.0,39.0,17466609.69366872
KKGE,9753560.0,10502464.0,10727709.0,12025275.0,12952554.0,33.11596168628642,24.24713541524818,18.0,9.689550624575704,13852635.97645699
QKFJ,4284858.0,5221084.0,7607275.0,11195774.0,15619510.0,67.09596174645469,89.0,114.0,126.0,17810968.47421536
SCXX,21567000.0,21520000.0,22788000.0,28338000.0,15214000.0,61.03321759694461,58.0,60.0,53.0,11672040.087822208
OVPT,10117986.0,14096047.0,14110975.0,14785982.0,18246096.520210356,203.14110709103394,208.0,226.0,212.0,20113822.455419682
IFJZ,6701751.0,11216621.0,18351820.0,14760635.0,14819413.188259779,41.79662718300107,46.0,56.0,55.0,21166456.564472582
KFTE,6302833.0,8129140.0,10343713.0,13081399.24839266,15012843.0,77.0161883683227,81.0,85.0,85.0,16787711.3979395
VZQD,12168200.0,13396640.0,12570749.0,14209235.0,14951105.0,96.0,111.0,130.0,126.0,15173544.284911176
VRKI,10983819.0,11008000.0,11076000.0,12814000.0,14932000.0,125.5426484676621,145.0,160.0,171.0,15929630.03444423
NMNB,14949505.0,15695099.0,16129033.0,15478225.0,14924031.0,62.74771465965024,66.0,68.0,69.0,16381960.142530216
JATA,15734436.0,15530409.0,15509825.0,16232905.0,14916565.0,42.0,43.0,40.0,40.29733062745822,15431760.847747987
CTRF,13160886.0,12154735.0,13487134.0,14904904.0,15297999.640900884,25.533216546379073,29.0,30.0,34.0,16737409.219134165
HUCQ,11200000.0,12004000.0,12978000.0,16369000.0,14803000.0,49.29247342950109,36.68658768055152,26.0,14.398703190077367,14797767.737895377
HUPJ,10975877.0,13502353.0,16510043.0,18378872.0,18462482.0,201.48686754590892,196.0653937633348,194.0,178.0,20683379.144297972
YPWA,10872631.0,9421221.0,12267976.0,14413163.0,14173724.914915798,43.0,41.0,49.0,43.74794401992912,15939099.7213292
